stock_symbol,week_start_date,week_end_date,weekly_volume,volume_multiple,rsi_value
PITTIENG,2020-08-24,2020-08-30,1616244,9.337377378765295,75.84158546683065
PITTIENG,2024-11-25,2024-12-01,801920,3.3601431345888337,52.91565453638926
PIXTRANS,2023-07-10,2023-07-16,855815,4.9665968652219545,84.87642528996072
PLASTIBLEN,2024-01-01,2024-01-07,821189,3.372490208613682,73.13868641715939
PNB,2023-07-03,2023-07-09,563674720,3.699821310591886,79.30499692587782
PNBGILTS,2024-06-24,2024-06-30,58128809,10.94043233190786,73.24629127922199
PNBHOUSING,2021-05-31,2021-06-06,12162343,5.7906667768078,81.87479924158554
PNC,2021-03-22,2021-03-28,835428,3.5527526105732736,79.5945925534948
PNCINFRA,2021-06-28,2021-07-04,21740990,8.449315483747274,63.16538243237208
PNCINFRA,2024-05-20,2024-05-26,34903463,10.94441093972956,77.60939455210824
POCL,2024-01-08,2024-01-14,6689978,6.98213374987389,87.32380664603615
POLICYBZR,2023-02-06,2023-02-12,18768639,3.09544925243273,70.59229799243815
POLYMED,2023-06-12,2023-06-18,3841241,12.291053468007723,75.70353861805276
POLYMED,2024-05-20,2024-05-26,1302176,5.089255774143665,62.863889555008946
POLYMED,2024-06-17,2024-06-23,2896187,5.051859031533705,86.69171127938412
POLYPLEX,2020-07-06,2020-07-12,984337,3.368294802830589,88.11379993740233
POLYPLEX,2020-10-19,2020-10-25,1303219,3.53930741174266,70.27655927187772
POLYPLEX,2021-02-08,2021-02-14,5997057,14.165562522833495,67.4293889938283
POLYPLEX,2022-02-07,2022-02-13,1724684,3.281699413562276,69.85627100230103
POLYPLEX,2024-06-17,2024-06-23,3489849,5.52029124355345,64.55831992340532
POONAWALLA,2023-04-17,2023-04-23,18536621,3.017306446449597,59.461775458609985
POWERINDIA,2021-04-26,2021-05-02,808628,3.797739563740029,81.48583961771382
POWERMECH,2020-06-22,2020-06-28,2419452,7.933557257515361,60.419266646509925
POWERMECH,2022-08-15,2022-08-21,2232232,6.546378066829463,74.7168558785851
POWERMECH,2024-07-08,2024-07-14,1888798,3.5272154365014647,59.63819403327598
PPAP,2022-12-05,2022-12-11,532100,7.439079517016725,59.02169423540028
PPL,2022-01-10,2022-01-16,1848330,5.110135365840734,51.67989545267137
PPLPHARMA,2024-09-02,2024-09-08,143798202,5.478994072305833,88.85872529984147
PRAENG,2021-05-17,2021-05-23,909516,5.462323443535464,56.66665924920094
PRAENG,2023-08-21,2023-08-27,2515970,3.6755611469854856,70.25641125961805
PRAJIND,2020-11-23,2020-11-29,13356594,3.063399058903705,63.94335463533144
PRAJIND,2022-01-03,2022-01-09,7740003,4.055689202281875,54.21913457441752
PRAKASHSTL,2021-08-09,2021-08-15,7781853,3.7580959715367066,79.99999863760812
PRAKASHSTL,2023-12-18,2023-12-24,24254195,11.2415743330419,64.96815456861
PRAXIS,2020-09-07,2020-09-13,558067,4.656087437164967,72.31270429282264
PRECAM,2020-11-09,2020-11-15,1973375,5.204619881755643,57.81990003916603
PRECISION,2023-09-04,2023-09-10,564000,5.081081081081081,67.93248598783096
PREMEXPLN,2022-08-22,2022-08-28,1494500,3.959456088099775,77.40797137305657
PRICOLLTD,2024-12-02,2024-12-08,2576680,3.2866277460525595,47.81004001679068
PRIMESECU,2020-08-24,2020-08-30,723964,4.297465912396194,77.61837443946051
PRINCEPIPE,2020-08-24,2020-08-30,5513051,3.351802562639005,86.52802772461052
PRINCEPIPE,2020-12-28,2021-01-03,3202527,3.4620634733311655,75.12958455656002
PRITIKA,2024-07-22,2024-07-28,894000,4.263910969793323,69.45358676915535
PRIVISCL,2024-10-14,2024-10-20,630770,4.043216009538034,60.930175415896365
PROZONER,2020-08-10,2020-08-16,4073994,3.3861327381503186,63.23337748004458
PROZONER,2022-11-28,2022-12-04,6947557,12.744880076508398,61.53846286623698
PRUDENT,2022-09-05,2022-09-11,640430,3.6099952274836817,66.14194257170632
PSB,2020-06-01,2020-06-07,2479546,3.7943116730622384,56.8181793826496
PSB,2022-12-05,2022-12-11,166385139,10.781173379160293,94.40389129991003
PTC,2020-11-09,2020-11-15,15561153,3.2353339794743388,58.99834279794526
PTC,2023-05-29,2023-06-04,13329875,3.651681225055115,62.21745039071984
PTL,2023-07-03,2023-07-09,1564922,3.2219543036165583,89.57054291407798
PURVA,2020-08-10,2020-08-16,1707069,3.383826807401566,70.72165122341426
PURVA,2024-04-08,2024-04-14,9816720,4.6282887486440325,73.00455814174619
PVP,2024-02-26,2024-03-03,12282323,3.243795082336668,90.94827825405086
QUESS,2023-11-06,2023-11-12,4923136,6.536089221857789,61.56976523884315
QUESS,2024-11-25,2024-12-01,6022916,4.95337569078267,48.14294466164888
QUICKHEAL,2023-06-05,2023-06-11,1493669,4.470786781417679,60.56337169039528
RADHIKAJWE,2024-08-19,2024-08-25,60571934,6.690163605007916,87.04201645243049
RADIANTCMS,2023-07-31,2023-08-06,11179377,7.070518437657226,76.66663625727978
RADICO,2021-01-04,2021-01-10,5391007,3.920556057418509,74.15184097090204
RADICO,2021-05-31,2021-06-06,7086739,4.153719054766989,61.89325970866211
RADIOCITY,2023-07-03,2023-07-09,2576176,3.4726271833584095,76.923078804092
RAIN,2021-07-05,2021-07-11,85913638,3.204745289086826,85.2492381418805
RAIN,2023-09-04,2023-09-10,33271073,5.375612599995098,67.86979440753186
RAIN,2024-12-02,2024-12-08,22149572,3.931879943569184,54.56273913624185
RAINBOW,2024-09-16,2024-09-22,3479405,5.370540634264352,56.8762719536171
RAJESHEXPO,2022-10-10,2022-10-16,2569440,3.351947727788615,73.69263546880242
RAJRATAN,2023-10-16,2023-10-22,778053,4.356021733836089,51.417564610714706
RALLIS,2023-07-03,2023-07-09,7529929,3.0974048397715466,68.09160783909826
RALLIS,2024-06-10,2024-06-16,20896200,7.589239261952093,60.12430042716305
RAMCOCEM,2023-05-15,2023-05-21,8771788,7.713448826818688,73.77546814572224
RAMCOIND,2021-07-19,2021-07-25,9501942,10.799303757749522,73.46096209367559
RAMRAT,2024-07-01,2024-07-07,1489116,4.9309510905857845,84.9570908711303
RANASUG,2023-06-05,2023-06-11,10712176,3.5964563803093887,64.11290148914688
RATEGAIN,2023-05-08,2023-05-14,2962440,4.894561708249024,65.81073042498856
RAYMOND,2023-04-17,2023-04-23,3194904,3.0785328912660663,51.14947922055189
RBA,2024-01-08,2024-01-14,32578776,3.1410908980820405,50.43051171548164
RBL,2022-03-14,2022-03-20,695888,14.820475140827822,42.04642089423488
RBL,2023-06-26,2023-07-02,1019044,11.639610278356285,89.70221260335329
RBL,2024-08-19,2024-08-25,1810782,10.557479892605084,78.76697575694226
RCF,2020-12-07,2020-12-13,22602625,4.6248300248381815,61.839533302847286
RCF,2023-08-21,2023-08-27,57897230,3.7130169188492976,72.5864076592535
RECLTD,2023-07-24,2023-07-30,156720544,3.092517392176275,94.99326485089549
RECLTD,2024-04-29,2024-05-05,209614270,4.083795347255417,64.49954084697461
REDINGTON,2022-08-01,2022-08-07,38465966,4.406565290907341,49.665495690886665
RELAXO,2022-09-12,2022-09-18,2319718,4.025855381331297,67.79303467935165
RELIGARE,2023-08-07,2023-08-13,25349434,5.249097642367437,78.69218016671726
RELIGARE,2024-12-09,2024-12-15,23844386,4.986609004966557,60.844798646466316
RELINFRA,2024-12-30,2025-01-05,20663132,3.617369178296286,48.95862288724517
RENUKA,2020-06-08,2020-06-14,10856916,4.15370074185279,61.585362449705315
REPCOHOME,2022-08-15,2022-08-21,14052459,8.16152401551057,74.7732934102211
RGL,2021-04-05,2021-04-11,4243945,7.011839378773381,73.9929509154342
RGL,2024-09-09,2024-09-15,14852890,4.858384919323707,74.97167658942071
RHFL,2020-12-07,2020-12-13,20940436,3.611777530175135,65.85366123138198
RHFL,2024-12-16,2024-12-22,19982732,6.713114831200675,55.450874572635485
RICOAUTO,2020-06-01,2020-06-07,7557517,4.499041109604213,55.423127077911076
RICOAUTO,2022-11-28,2022-12-04,28988447,9.83183640494345,78.19202998216517
RIIL,2024-11-25,2024-12-01,3168790,4.347136379350396,48.15464115671838
RITES,2022-09-26,2022-10-02,13520998,4.287108308396627,85.42122530085035
RITES,2023-07-17,2023-07-23,41917238,5.429594639545459,69.8320904882305
RKDL,2022-10-10,2022-10-16,641868,3.1310634146341463,89.72331988991961
RKDL,2024-06-17,2024-06-23,513828,3.0269898762190803,76.48122944003926
RKFORGE,2023-03-13,2023-03-19,7083361,3.3069748495818634,67.32696708535906
ROSSARI,2022-08-01,2022-08-07,851601,3.899310661659494,50.1671452911818
ROSSARI,2023-06-05,2023-06-11,3327198,5.288812318739408,88.11214338475897
ROSSARI,2024-07-29,2024-08-04,3231027,3.944988364151983,68.0798056957213
ROSSELLIND,2023-08-28,2023-09-03,1764343,4.093672900853688,82.1918016228988
RPOWER,2021-05-03,2021-05-09,526121411,3.915954096579568,73.50427688313295
RPOWER,2024-07-29,2024-08-04,454786052,3.9427509681883177,63.65814677016724
RSSOFTWARE,2021-06-07,2021-06-13,5755314,14.435338187767877,75.53516680289403
RSWM,2021-05-03,2021-05-09,539909,4.017199986111042,69.37033262439758
RSYSTEMS,2023-12-11,2023-12-17,766967,3.5203369020161337,51.85378299673186
RTNINDIA,2020-08-10,2020-08-16,6927685,5.008882953129122,94.73684034409182
RTNPOWER,2024-04-29,2024-05-05,222987698,4.899024430322059,44.92753663250347
RUBYMILLS,2022-01-10,2022-01-16,1210804,13.839552551568584,67.10840743730805
RUCHINFRA,2020-05-25,2020-05-31,2180313,14.263385541314811,87.83783709767793
RUCHINFRA,2021-12-27,2022-01-02,2107943,3.537977641994983,82.60869294799366
RUCHINFRA,2023-09-25,2023-10-01,2837141,5.2979954081342076,90.08263863547337
RUCHIRA,2020-08-17,2020-08-23,1138460,3.112937853442057,66.43025736140723
RUCHIRA,2023-05-29,2023-06-04,1035917,3.1419161967231677,55.580615662589395
RUCHIRA,2023-08-14,2023-08-20,1916304,4.81870245083679,78.51238851639606
RUCHIRA,2024-12-02,2024-12-08,1240304,5.849911093712415,51.99683385838169
RUPA,2022-01-10,2022-01-16,9726264,8.013951114247613,57.63747084316098
RUSHIL,2021-11-08,2021-11-14,13398938,6.357713803176625,62.48304029312912
RUSTOMJEE,2023-12-11,2023-12-17,844152,4.594132832157493,52.555640508338
RVHL,2023-08-21,2023-08-27,1683246,5.379707754851577,78.42465789216529
RVNL,2020-11-23,2020-11-29,36101056,4.3500608026723935,45.26316232583033
RVNL,2021-01-04,2021-01-10,328102141,7.83534280611049,88.59789437724648
RVNL,2023-09-04,2023-09-10,530362180,3.703334875681045,73.43424850049436
RVNL,2024-01-15,2024-01-21,604347016,5.249732756141809,86.62704486282061
RVNL,2024-05-20,2024-05-26,313248536,5.288664124724994,74.63708117236476
RVNL,2024-07-08,2024-07-14,697631984,3.952685964753471,90.66038775408698
SAFARI,2023-08-07,2023-08-13,1200004,5.195474756571171,82.97457284566053
SAKAR,2022-10-10,2022-10-16,519022,3.374267801921323,76.82581024428498
SAKHTISUG,2020-06-01,2020-06-07,524876,3.208350609883443,54.96183228335743
SAKUMA,2024-05-27,2024-06-02,217513410,3.0890039847351543,66.8473218001867
SALZERELEC,2022-01-03,2022-01-09,1797691,3.144598555999831,72.7214790348212
SANCO,2021-06-07,2021-06-13,877525,5.66785079928952,50.0
SANDHAR,2024-05-20,2024-05-26,2241502,4.255239470514403,54.513321389088915
SANGAMIND,2024-06-10,2024-06-16,553785,4.863323273098777,47.62479707165917
SANGHIIND,2023-11-27,2023-12-03,8412459,4.679884077385216,68.3368912772273
SANOFI,2021-07-26,2021-08-01,505560,5.741455086442841,80.45083608637339
SAPPHIRE,2023-05-01,2023-05-07,4089915,3.8321487104489123,51.30645226515329
SARDAEN,2024-08-12,2024-08-18,20388402,4.355916450862647,65.4732727404534
SAREGAMA,2021-03-08,2021-03-14,10046539,3.4425270571330833,91.39652090651316
SARLAPOLY,2024-04-29,2024-05-05,4369178,4.693326506260289,53.65194163629814
SARVESHWAR,2021-12-27,2022-01-02,8688000,7.24,63.75371917491681
SARVESHWAR,2022-09-12,2022-09-18,2832000,3.89010989010989,57.33633736875689
SASKEN,2024-11-11,2024-11-17,875585,5.046085605116098,70.59555471822654
SASTASUNDR,2021-10-11,2021-10-17,542665,4.9905430757534885,53.94217944327302
SATIA,2022-02-07,2022-02-13,5684523,4.015684264202156,68.42734666093969
SATIA,2023-08-07,2023-08-13,15073060,4.849287325752386,58.93090267686635
SATIN,2022-10-24,2022-10-30,2547019,3.413478829865863,76.54793909394746
SATINDLTD,2023-05-08,2023-05-14,2932017,4.4368937989018296,45.48926699552733
SBCL,2023-03-20,2023-03-26,2220648,6.873003632034326,64.44121262806725
SBCL,2024-01-01,2024-01-07,2986422,6.34406483938854,73.1914422935115
SBICARD,2024-09-02,2024-09-08,31598332,4.372193081441745,76.15033083370093
SCHAEFFLER,2023-02-13,2023-02-19,1049304,3.328105622731554,49.616950902078706
SCHAEFFLER,2024-04-29,2024-05-05,1268272,3.754524149023826,70.32421811365835
SCHNEIDER,2020-11-16,2020-11-22,4606376,10.178220694983596,63.888891096468676
SDBL,2021-07-19,2021-07-25,12982074,5.513012892642097,86.87002621802651
SEAMECLTD,2021-07-26,2021-08-01,1158140,8.064564423415048,74.73778534675576
SEAMECLTD,2023-11-06,2023-11-12,2532956,7.054330147271796,63.88224023505158
SECL,2022-08-08,2022-08-14,650000,3.7142857142857144,77.1832237953747
SECURCRED,2021-12-06,2021-12-12,514080,6.442105263157894,71.90669720378467
SELAN,2020-11-23,2020-11-29,1155974,7.416706142766249,51.9246477805173
SELAN,2022-01-03,2022-01-09,843673,4.334660324283592,49.50323434732921
SEPC,2020-06-08,2020-06-14,2440253,3.9235611951793437,63.043480660105985
SEPC,2021-05-10,2021-05-16,10447127,7.712045073367007,71.11109953091615
SEQUENT,2023-10-09,2023-10-15,48750016,6.423176094180551,68.72427303062182
SERVOTECH,2023-01-23,2023-01-29,2371855,4.696417080004356,65.77956490722005
SERVOTECH,2023-04-10,2023-04-16,828988,3.003440057436943,68.94457992174279
SERVOTECH,2024-07-08,2024-07-14,20700504,5.17889105379611,65.16535828971662
SESHAPAPER,2020-06-08,2020-06-14,1363740,6.944694112944088,64.12610759382531
SESHAPAPER,2022-07-18,2022-07-24,955139,3.0698539219309944,55.26963558217016
SETCO,2024-07-01,2024-07-07,3099521,10.100754849383161,81.00128394063604
SETCO,2024-12-09,2024-12-15,3021203,5.6138502832286115,69.40438763136416
SEYAIND,2021-06-07,2021-06-13,876017,5.816987576058735,49.79960223175871
SFL,2024-12-02,2024-12-08,1251209,3.154149370619969,45.33315989662159
SHAKTIPUMP,2020-10-05,2020-10-11,6044652,3.2027004902612695,67.34225013250455
SHALBY,2023-01-02,2023-01-08,2511323,3.1297443041555693,69.5091935991265
SHALBY,2023-08-21,2023-08-27,9174260,4.25280528159898,93.9699574246209
SHANKARA,2021-07-26,2021-08-01,4806119,3.1098511878796025,89.53734687972862
SHANTIGEAR,2022-01-10,2022-01-16,1188543,3.770911780989391,51.582650043238935
SHARDACROP,2022-01-24,2022-01-30,20792574,11.97444386054581,88.65389881382605
SHARDAMOTR,2024-06-24,2024-06-30,1183752,3.1626064553130364,90.54737980495821
SHAREINDIA,2023-05-22,2023-05-28,5036825,4.077523124239789,60.37819342315222
SHEMAROO,2020-11-30,2020-12-06,886557,5.516473168682882,52.83541212341342
SHIVAMILLS,2022-08-29,2022-09-04,707039,7.509229364034156,75.26849313992665
SHK,2020-11-09,2020-11-15,15813657,6.350658827208321,73.82047506695412
SHK,2023-07-31,2023-08-06,2356416,3.5761403068573845,69.87836463039008
SHRADHA,2023-06-05,2023-06-11,626586,4.241101564897208,55.329330066482456
SHRADHA,2024-06-17,2024-06-23,6133843,4.567653301226723,90.36588296944757
SHREDIGCEM,2020-05-11,2020-05-17,9862415,9.472307488397824,60.9001393312826
SHREDIGCEM,2022-01-03,2022-01-09,5794265,6.859385864044998,53.735034260259575
SHREEPUSHK,2021-05-03,2021-05-09,1767218,3.368079802399866,73.17865927157679
SHREERAMA,2024-08-26,2024-09-01,562304,4.029485813654626,59.30996403510064
SHRIRAMPPS,2023-08-21,2023-08-27,55338210,6.550453191242587,75.3521117931997
SHYAMMETL,2023-12-04,2023-12-10,10898417,4.3233749914214155,59.53920464243634
SIEMENS,2021-12-06,2021-12-12,5022946,3.160555159610905,57.16124604646405
SIEMENS,2024-11-25,2024-12-01,4411307,3.2404062015682302,56.15081123098684
SIGACHI,2023-01-02,2023-01-08,55859850,10.493781393995961,64.94152925653485
SIKKO,2022-08-22,2022-08-28,2782878,11.075587666011751,77.44425088375134
SIKKO,2024-06-10,2024-06-16,1300304,4.608087547369515,70.80023577277197
SIL,2022-05-23,2022-05-29,1191105,7.894621724534467,77.47748975693823
SIL,2022-06-06,2022-06-12,1327188,3.5370206354719755,91.14874553222356
SIMBHALS,2021-06-14,2021-06-20,1282874,3.4130653694148134,90.35294071184312
SIMPLEXINF,2024-09-09,2024-09-15,2331371,3.701099013911706,75.0476468410161
SINTERCOM,2022-01-10,2022-01-16,857742,6.675641108790682,70.19089393193192
SIS,2023-10-02,2023-10-08,2074522,5.563782115895477,67.52400537929807
SIYSIL,2020-11-16,2020-11-22,1738777,3.2264301840111336,53.63590195393968
SIYSIL,2022-04-04,2022-04-10,2051855,4.121433538024686,67.46004509832623
SIYSIL,2024-10-07,2024-10-13,1393293,6.642282850257476,51.727365932749414
SJS,2024-07-29,2024-08-04,3502448,6.864947186652894,81.87405604124848
SJS,2024-10-14,2024-10-20,2023468,3.79941072370202,71.69169746446205
SJVN,2020-08-17,2020-08-23,19023497,3.6818271330906476,80.99175591207194
SJVN,2020-12-14,2020-12-20,30787223,3.9307231919074526,72.59281707022429
SJVN,2022-08-29,2022-09-04,30475026,3.9141714656522812,67.94871862423943
SKFINDIA,2024-05-06,2024-05-12,1118796,8.252736660929433,62.91707513693651
SKIPPER,2021-06-07,2021-06-13,11864941,8.673646312311302,69.72921830484047
SKIPPER,2022-12-05,2022-12-11,9219722,4.256039746393316,91.78774551811318
SKMEGGPROD,2021-05-10,2021-05-16,2688340,8.116327363427908,61.56915965157079
SKMEGGPROD,2023-02-06,2023-02-12,2564690,4.317791986343017,79.71823880122483
SKYGOLD,2023-09-25,2023-10-01,5729840,4.492248107597443,68.86302837998633
SKYGOLD,2024-06-24,2024-06-30,2405010,3.0561606902700973,77.13010459861113
SMARTLINK,2021-12-27,2022-01-02,3695828,12.892265850242525,82.40554062660684
SMCGLOBAL,2021-07-12,2021-07-18,16100865,3.9171465825766165,73.75699540446894
SMSPHARMA,2021-04-05,2021-04-11,2163660,4.903538021989312,69.7722463901693
SOBHA,2021-07-05,2021-07-11,10199081,6.118027382239106,65.23718005717521
SOBHA,2021-08-30,2021-09-05,4805539,3.416971686756554,76.45730735430216
SOBHA,2023-07-24,2023-07-30,9191083,3.3945761139379496,74.69886101598976
SOMANYCERA,2021-06-14,2021-06-20,4929522,12.152215714116673,77.47245923374408
SONACOMS,2023-12-25,2023-12-31,22909598,3.5393815505842783,63.36860718359392
SONAMLTD,2020-06-29,2020-07-05,504000,11.454545454545455,58.33333333333333
SONAMLTD,2022-04-04,2022-04-10,1208580,8.0572,74.26598364911212
SOTL,2023-05-15,2023-05-21,523074,3.2077244322885683,59.40595093980096
SOTL,2024-07-01,2024-07-07,3368458,4.457537734935634,74.2046180778587
SOTL,2024-12-02,2024-12-08,881683,4.823835689886911,49.23209723985141
SOUTHBANK,2021-05-03,2021-05-09,181221327,3.7050260218824596,58.536585365853654
SOUTHBANK,2023-07-03,2023-07-09,444997973,3.2768835548650888,79.74684024724729
SPARC,2024-01-01,2024-01-07,64560089,8.6789849410543,86.63279256919267
SPECIALITY,2022-07-25,2022-07-31,2527798,5.502328191781329,65.78842716461935
SPENCERS,2021-06-07,2021-06-13,10075483,5.034771404435667,50.922509017322945
SPLIL,2023-09-04,2023-09-10,1004851,3.230445272804137,61.74377016461302
SPLIL,2024-12-02,2024-12-08,668332,7.093464093909868,58.198538485735725
SPLPETRO,2021-09-13,2021-09-19,922872,3.340600257246211,43.76117888518504
SPLPETRO,2022-02-28,2022-03-06,1512580,3.0100235946835348,62.2139223750721
SPLPETRO,2023-06-12,2023-06-18,2382876,6.974254209136075,61.869479040900075
SPMLINFRA,2021-11-15,2021-11-21,1019034,4.976484980290879,56.395350771378325
SPMLINFRA,2023-09-11,2023-09-17,1299062,13.154791801685029,69.0909090909091
SPMLINFRA,2023-11-20,2023-11-26,1280483,6.323903735128381,78.89328304486784
SRHHYPOLTD,2022-07-25,2022-07-31,1039229,6.407426208552039,70.90759036394807
SRPL,2022-02-07,2022-02-13,36846060,9.455364921592487,78.30688169416975
SRPL,2022-11-21,2022-11-27,19591630,5.886843193835004,45.658682784335234
SSWL,2021-06-28,2021-07-04,11215300,6.595864388970136,74.39318054251291
STARCEMENT,2023-05-01,2023-05-07,3975758,3.761043179107407,72.70935850988808
STARCEMENT,2024-02-12,2024-02-18,14235849,4.096243660216878,84.75336866413141
STARHEALTH,2024-08-26,2024-09-01,15592254,4.039019386346902,65.77904241106678
STARPAPER,2020-12-07,2020-12-13,1940059,4.289933961349755,60.879542229657474
STEELCAS,2022-12-12,2022-12-18,632561,9.627264218186799,66.91746403003867
STEELXIND,2021-12-06,2021-12-12,82619110,3.1966849094366028,68.71266178146382
STEELXIND,2022-07-04,2022-07-10,65439780,3.2574620764150537,44.65488429353807
STERTOOLS,2021-07-26,2021-08-01,3725797,3.961918072654718,72.81456784181582
STERTOOLS,2024-01-01,2024-01-07,1961555,5.343346587282202,59.44205992457294
STOVEKRAFT,2024-08-12,2024-08-18,4614038,6.346693895816407,77.75091730535505
STYLAMIND,2023-05-08,2023-05-14,1151402,7.575528160905676,73.9509134644035
STYRENIX,2023-06-05,2023-06-11,754869,5.606330187219557,78.05457883388502
SUBROS,2022-09-05,2022-09-11,511655,3.321284836420287,72.86608155444816
SUDARSCHEM,2020-11-30,2020-12-06,4756024,5.735061051281871,54.28318435763961
SUDARSCHEM,2023-07-31,2023-08-06,2571163,3.4551769271704016,77.77825102544611
SUKHJITS,2024-07-22,2024-07-28,519516,3.323236350842777,61.00000268554753
SUMIT,2022-11-28,2022-12-04,2306105,3.778504412833332,86.22540398771682
SUMIT,2024-08-12,2024-08-18,1110615,6.592119360107315,79.52548723919047
SUNDARMFIN,2020-08-24,2020-08-30,761308,3.662159366957693,74.92385202206567
SUNDARMFIN,2021-06-14,2021-06-20,743058,4.669581173986451,49.22453057443527
SUNDARMFIN,2024-02-19,2024-02-25,2049976,5.242045103425056,72.96444657502121
SUNDARMHLD,2022-01-10,2022-01-16,1723640,3.1862241581269073,65.50665889409596
SUNDARMHLD,2023-10-30,2023-11-05,3056361,4.356822375684504,70.93252905426951
SUNDRMFAST,2021-09-06,2021-09-12,2438432,4.01585967073479,62.154533665006596
SUNFLAG,2020-06-01,2020-06-07,4354585,4.201420128505276,54.71203932293325
SUNFLAG,2020-11-09,2020-11-15,6398527,3.45645547123504,64.80978345375198
SUNFLAG,2022-04-18,2022-04-24,29064488,10.247785101941373,77.78987461047313
SUNFLAG,2023-05-08,2023-05-14,9327094,4.669750374226295,78.50726601213786
SUNFLAG,2023-07-03,2023-07-09,14328671,5.018554027369126,67.11248921654476
SUNPHARMA,2021-09-27,2021-10-03,42575876,3.077864650478882,78.94048689445516
SUNTECK,2023-11-20,2023-11-26,8050884,3.588850554234505,73.60651232493021
SUNTV,2020-08-17,2020-08-23,37099147,4.231334022591547,68.37499511826067
SUPERHOUSE,2022-07-11,2022-07-17,563826,6.213517837234205,60.93358375361618
SUPREMEIND,2021-05-03,2021-05-09,1440504,5.473160816000861,80.49566739186878
SUPREMEINF,2024-09-23,2024-09-29,950853,4.93797409629586,55.952875360684075
SURANAT&P,2020-06-15,2020-06-21,1636713,6.016519842006495,66.96428829918128
SURYAROSNI,2021-09-13,2021-09-19,21396088,5.25699307915629,79.34727786933549
SURYAROSNI,2022-11-07,2022-11-13,7189248,3.6703156971844693,65.05279957003518
SURYAROSNI,2023-12-18,2023-12-24,11400076,3.673685651044727,71.36019134135921
SURYODAY,2023-05-01,2023-05-07,9711988,5.223675456171254,62.0646809366694
SURYODAY,2024-01-08,2024-01-14,11374898,4.578418343193401,57.271637216474495
SURYODAY,2024-07-29,2024-08-04,10356611,4.865557213434836,46.80235564456731
SUULD,2021-06-21,2021-06-27,1099980,3.1291479744087938,89.09046203034413
SUVEN,2020-12-07,2020-12-13,21091146,6.804920980038209,73.57142925800365
SUVEN,2021-09-20,2021-09-26,13364841,4.76851841280126,57.809327903047695
SUVEN,2023-06-12,2023-06-18,3083188,4.215238875175425,66.82540657118778
SUVEN,2024-07-01,2024-07-07,5231613,5.188949457559942,65.4396049170648
SUVENPHAR,2021-08-02,2021-08-08,4761223,3.635829995299835,58.04400921322938
SUVENPHAR,2023-08-14,2023-08-20,8446460,5.413745588538645,80.91208465244924
SUVENPHAR,2023-09-11,2023-09-17,13758101,4.760712678323564,84.1090218964055
SUVENPHAR,2024-06-10,2024-06-16,2615221,3.207234205808548,58.03559348965241
SUZLON,2023-05-22,2023-05-28,1070795788,3.556440176723555,60.57692907265789
SVPGLOB,2023-01-09,2023-01-15,4304992,3.564930787354313,56.300810297574316
SVPGLOB,2023-12-18,2023-12-24,1718291,4.433262066854035,60.799992126467245
SWANENERGY,2023-03-06,2023-03-12,9003719,3.304225386226729,56.87678927811309
SWSOLAR,2023-07-17,2023-07-23,34775213,7.546274054980083,70.24063626806027
SWSOLAR,2023-12-04,2023-12-10,12005499,3.3111446067934436,55.35370516903438
SYMPHONY,2023-02-20,2023-02-26,1946413,4.489072028629251,81.73969484131302
SYNGENE,2023-04-24,2023-04-30,8206265,4.342234762366538,71.9388914129941
SYRMA,2023-05-15,2023-05-21,9506815,5.396800061611875,68.3073500583017
TAJGVK,2021-05-17,2021-05-23,3260198,8.240772664540035,52.410103231910846
TAJGVK,2022-01-10,2022-01-16,1380164,3.0052607588615627,46.608698353143296
TAJGVK,2022-11-28,2022-12-04,3220834,4.102578669185321,72.18803898467532
TAJGVK,2024-01-01,2024-01-07,1593896,3.7881732675522426,53.83200480121654
TAJGVK,2024-12-30,2025-01-05,8641498,3.863326333013308,72.63605780943348
TAKE,2024-01-08,2024-01-14,13896789,4.431192236372955,68.83117301324555
TALBROAUTO,2022-01-03,2022-01-09,22347770,4.357995843402657,87.19034945326483
TANLA,2021-10-18,2021-10-24,1467473,3.1616749824497776,64.6391825096268
TARACHAND,2023-08-14,2023-08-20,2450000,8.212290502793296,66.82240315444659
TARAPUR,2024-01-15,2024-01-21,652576,6.892013060735943,60.80000170898477
TATACHEM,2020-11-30,2020-12-06,65004870,4.388465595583977,82.88943270512365
TATACOMM,2023-06-05,2023-06-11,6486795,3.086958666663283,78.75992291667383
TATACONSUM,2020-08-03,2020-08-09,76353719,5.023267957459017,85.93871024844894
TATACONSUM,2023-06-12,2023-06-18,18379834,3.707762345215158,81.5052277819268
TATAELXSI,2021-06-28,2021-07-04,2658524,3.377164300068851,80.72192638762854
TATAINVEST,2021-06-07,2021-06-13,583875,3.1668512282763452,59.22286995944505
TATAINVEST,2022-09-05,2022-09-11,1173899,4.180028498330278,73.61791190878132
TATAMOTORS,2021-01-11,2021-01-17,1074567874,4.1495891148397215,85.47307767983963
TATAPOWER,2021-09-27,2021-10-03,375749236,3.4786293646589868,82.2373551337165
TBZ,2020-06-01,2020-06-07,3462487,9.323224272516512,53.60174261837278
TBZ,2021-05-03,2021-05-09,1255315,3.0415706234583957,43.954908713754804
TBZ,2024-06-17,2024-06-23,2138199,3.5326464020090262,63.76605213527155
TCI,2021-07-19,2021-07-25,1378556,3.6224263358221997,78.11635390923644
