Stock Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Profit/Loss,Profit/Loss %,Profit or Loss,Days in Trade,Volume Multiple,RSI Value,Weekly Volume
BLUEDART,2020-08-28,2216.302001953125,2020-09-29,3113.531005859375,897.22900390625,40.483156316944324,Profit,32,3.3438389367410264,60.15576268157591,546541
BIRLACABLE,2021-12-31,102.09707641601562,2022-02-24,114.98738098144531,12.890304565429688,12.625537398255627,Profit,55,7.348879084461628,62.70462860626675,1654278
BIRLACABLE,2023-05-05,155.1297149658203,2023-08-07,222.31149291992188,67.18177795410156,43.3068403232119,Profit,94,7.805849403330334,65.33333608308277,2352536
BDL,2023-09-08,591.8146362304688,2023-12-26,842.5487670898438,250.734130859375,42.36700404309235,Profit,109,3.2463277002947963,57.8692810674419,12315944
BOMDYEING,2024-06-28,209.834228515625,2024-11-13,208.22000122070312,-1.614227294921875,-0.7692869301357486,Loss,138,5.0172195846090055,71.79527210253156,60843219
BORORENEW,2024-01-05,482.45001220703125,2024-02-08,551.7999877929688,69.3499755859375,14.374541160997566,Profit,34,4.087033897593202,67.27800027728978,7946811
BIGBLOC,2020-12-11,13.623856544494629,2020-12-28,13.45239543914795,-0.1714611053466797,-1.2585357515083828,Loss,17,8.399785651909285,92.88322659327746,2116130
BIL,2024-04-05,432.45001220703125,2024-09-13,591.0999755859375,158.64996337890625,36.68631261431301,Profit,161,13.356888615179065,61.495283461053035,639815
BHARTIARTL,2021-08-06,588.0631103515625,2022-10-03,795.2449340820312,207.18182373046875,35.23122264999907,Profit,423,3.141736802404063,68.46613034333731,151348306
BLUESTARCO,2024-04-05,1357.7215576171875,2024-07-09,1837.5823974609375,479.86083984375,35.34309646566338,Profit,95,3.401541634015656,81.59191083803725,3545695
BLUEDART,2020-09-11,2861.20068359375,2020-11-12,3974.65673828125,1113.4560546875,38.91569232008456,Profit,62,5.990679967742213,72.70855379188713,1391607
BRIGHT,2023-12-08,7.849999904632568,2024-02-05,10.850000381469727,3.000000476837158,38.21656704819512,Profit,59,8.150837988826815,85.05747643026244,4377000
BRIGHT,2021-02-12,12.82575511932373,2021-03-12,12.676037788391113,-0.1497173309326172,-1.1673178658077488,Loss,28,3.335375191424196,81.19266069119476,1089000
BIGBLOC,2020-12-18,17.376420974731445,2020-12-30,12.144387245178223,-5.232033729553223,-30.10996186822117,Loss,12,8.436509923010348,94.71697450423302,4662620
BIOCON,2024-01-05,290.8968505859375,2025-01-16,393.1499938964844,102.25314331054688,35.150997030247666,Profit,377,4.9847116102425595,57.22389828968687,75059981
BIRLAMONEY,2023-06-09,55.900001525878906,2023-09-25,76.75,20.849998474121094,37.29874401607769,Profit,108,3.4287004047774583,52.988047082167654,801317
BROOKS,2022-08-26,123.21788787841797,2022-09-16,122.42549133300781,-0.7923965454101562,-0.643085642071739,Loss,21,10.75395508776479,73.87640444576071,608267
BSOFT,2023-05-12,300.6476135253906,2023-07-28,408.8916931152344,108.24407958984375,36.00363838600775,Profit,77,5.120485664266114,66.50041721283148,31061856
BPL,2021-09-03,50.04999923706055,2021-09-15,70.19999694824219,20.14999771118164,40.25973630037774,Profit,12,3.2616648291133292,68.07780517124633,2816833
BSE,2024-09-20,3984.949951171875,2024-12-06,5396.4501953125,1411.500244140625,35.42077721015136,Profit,77,9.537644994578597,76.54994856440825,43458068
BSHSL,2022-09-16,71.94000244140625,2022-09-27,98.4000015258789,26.459999084472656,36.78064802127832,Profit,11,3.5173018733213204,89.88546236502356,862120
BOMDYEING,2020-06-05,67.0609130859375,2020-07-22,67.66761016845703,0.6066970825195312,0.9046955291856174,Profit,47,4.3327251729652545,49.139710625014935,14163927
CALSOFT,2021-06-11,16.799999237060547,2021-06-21,16.549999237060547,-0.25,-1.4880953056742086,Loss,10,9.972365744576148,81.24999354283067,3211981
CAREERP,2023-02-17,153.06661987304688,2023-03-28,218.11183166503906,65.04521179199219,42.49470710592587,Profit,39,12.64873541476792,63.042483028630784,1288377
CANBK,2022-10-21,50.298789978027344,2023-02-24,50.776397705078125,0.47760772705078125,0.9495411862977532,Profit,126,3.088291937735304,77.11680967514624,663814640
BSOFT,2022-12-02,324.16168212890625,2023-08-07,441.0406799316406,116.87899780273438,36.05577224153724,Profit,248,3.0063872562036407,53.51799857716975,30628901
CANFINHOME,2021-03-12,579.71630859375,2021-11-26,573.1751098632812,-6.54119873046875,-1.1283447840782834,Loss,259,3.664538420863041,73.08879884143352,10812220
BSE,2021-07-16,368.7919006347656,2021-11-18,504.73809814453125,135.94619750976562,36.86257677453726,Profit,125,5.830179605158517,90.86505094000694,74318859
CAMS,2023-07-07,2207.689208984375,2023-10-31,2198.851318359375,-8.837890625,-0.4003231337560309,Loss,116,3.3245700468333754,68.6231573119247,1070132
BUTTERFLY,2024-06-28,869.25,2024-09-16,1175.949951171875,306.699951171875,35.283284575424226,Profit,80,5.2960053772793065,57.4244550233729,522646
CELEBRITY,2022-08-05,15.949999809265137,2022-09-05,24.950000762939453,9.000000953674316,56.42633894231359,Profit,31,4.2239535803771595,50.15873077384892,800756
CELEBRITY,2021-12-10,15.199999809265137,2022-01-10,21.100000381469727,5.90000057220459,38.81579372526212,Profit,31,5.056429516863973,77.2532150897301,1363805
CCHHL,2020-12-11,6.900000095367432,2021-02-12,4.800000190734863,-2.0999999046325684,-30.43478080590869,Loss,63,5.097186499490243,89.3616982421603,1424893
CASTROLIND,2023-12-22,156.5139617919922,2024-04-09,220.16700744628906,63.653045654296875,40.66924440829891,Profit,109,6.497270528855418,63.15789346443073,70622709
CEATLTD,2022-07-08,1101.5682373046875,2022-09-15,1633.0885009765625,531.520263671875,48.25123362056958,Profit,69,4.046152027495994,60.71294127232474,1374813
CANFINHOME,2021-09-03,571.7117919921875,2021-11-26,573.1751098632812,1.46331787109375,0.25595376754337096,Profit,84,4.231157293472885,60.80436126350836,13897911
CENTURYPLY,2020-11-14,193.82266235351562,2021-01-25,266.41937255859375,72.59671020507812,37.45522289476555,Profit,72,3.0381217319219487,73.026794082158,3176255
CESC,2023-11-17,91.39405822753906,2023-12-29,124.58553314208984,33.19147491455078,36.31688488097955,Profit,42,4.315956108891444,73.21866920202879,68481254
CAPLIPOINT,2023-11-10,1195.136474609375,2024-08-02,1637.2369384765625,442.1004638671875,36.991630099122034,Profit,266,5.468316026054281,68.3437971841887,2006049
CEATLTD,2021-01-15,1212.6824951171875,2021-10-29,1222.045654296875,9.3631591796875,0.7721031034411574,Profit,287,3.189668290967824,74.13483989326218,3096564
CARTRADE,2023-11-10,863.75,2024-10-07,846.6500244140625,-17.0999755859375,-1.9797366814399475,Loss,332,7.9446575626262455,79.46117303445284,5752230
CGPOWER,2023-01-13,306.0796203613281,2023-07-18,421.4734191894531,115.393798828125,37.70058218574049,Profit,186,4.252301165009229,70.98834255864386,25216007
CESC,2023-12-08,112.8321762084961,2024-03-13,109.1660385131836,-3.6661376953125,-3.249195237126379,Loss,96,4.338542110960129,81.50234637338002,152129444
CENTENKA,2020-06-05,134.2759246826172,2020-11-26,184.21212768554688,49.93620300292969,37.18924529543324,Profit,174,13.802390343487998,46.30404959488658,696372
CGPOWER,2022-07-22,227.46414184570312,2023-01-19,311.3371887207031,83.873046875,36.87308522320587,Profit,181,3.5902327566476138,59.79032703244231,21278482
CHALET,2023-07-14,452.29998779296875,2023-12-12,614.5999755859375,162.29998779296875,35.88326159037136,Profit,151,3.0303601181707007,77.77091443638955,2324365
CHENNPETRO,2022-04-22,211.20579528808594,2022-05-19,289.92071533203125,78.71492004394531,37.26929932797427,Profit,27,4.732270493522369,87.30677745389062,44333963
CHOLAHLDNG,2023-05-05,708.2281494140625,2023-07-31,973.8761596679688,265.64801025390625,37.50881837635012,Profit,87,3.4832848729777703,66.24895913832384,1531623
BOSCHLTD,2021-10-08,16684.546875,2024-01-11,22804.125,6119.578125,36.6781200043828,Profit,825,4.833241436573397,70.93795504347212,993447
CHEMPLASTS,2023-05-05,457.54998779296875,2023-10-20,451.75,-5.79998779296875,-1.2676183909315575,Loss,168,4.31714521315722,55.26912619892758,5091436
CHOLAHLDNG,2022-11-04,614.4171752929688,2023-05-19,833.3095092773438,218.892333984375,35.62601157430241,Profit,196,3.191436360218086,43.543491004603354,1290119
CIEINDIA,2020-08-21,144.58631896972656,2021-02-15,196.33554077148438,51.74922180175781,35.79122988295529,Profit,178,6.06219534959668,80.9095669175704,2549334
CHEMPLASTS,2023-08-25,520.4500122070312,2024-07-19,503.79998779296875,-16.6500244140625,-3.199159193686263,Loss,329,4.709890627432146,62.00440205863192,3540194
CHOLAHLDNG,2020-08-28,434.39959716796875,2021-01-05,591.3839111328125,156.98431396484375,36.13822733453016,Profit,130,4.469394626052881,92.17213858693692,1214666
COALINDIA,2023-09-08,250.9319610595703,2023-12-19,341.3777770996094,90.44581604003906,36.04396014685734,Profit,102,3.683703911108265,81.65734774362645,171897578
CONSOFINVT,2023-10-13,179.64999389648438,2023-11-30,245.5500030517578,65.90000915527344,36.68244441647212,Profit,48,7.6098515262764606,74.42284049671342,546537
CMSINFO,2022-10-07,298.5513916015625,2024-04-02,406.6444091796875,108.093017578125,36.20583277078897,Profit,543,3.983275497690923,78.62125213330572,3816675
COFORGE,2023-02-17,4090.645263671875,2023-11-16,5616.4921875,1525.846923828125,37.30088593549867,Profit,272,4.846695539648998,58.700244415536964,10298001
COSMOFIRST,2020-10-23,286.82806396484375,2021-03-03,399.6783142089844,112.85025024414062,39.344215027010954,Profit,131,4.02716786855767,64.00605383419352,2179812
COSMOFIRST,2024-06-21,784.4825439453125,2024-08-28,784.8499755859375,0.367431640625,0.0468374527210047,Profit,68,5.7166974374554504,74.87839208861206,1956917
COCHINSHIP,2022-08-26,172.88978576660156,2022-10-04,237.73348999023438,64.84370422363281,37.5058040219743,Profit,39,4.853970901566807,69.87779359045501,5969538
CIPLA,2021-04-16,905.6873779296875,2023-02-28,884.2322387695312,-21.45513916015625,-2.3689343235853144,Loss,683,4.143883567793893,63.290968815811354,68773331
COCHINSHIP,2021-06-11,186.81996154785156,2022-10-10,252.30911254882812,65.48915100097656,35.054686050881315,Profit,486,3.537621588751242,55.4761748127087,12108116
CREATIVE,2023-11-10,691.00537109375,2024-03-13,662.3717041015625,-28.6336669921875,-4.143769092107785,Loss,124,7.546865680327034,67.39759387213104,518764
CRAFTSMAN,2024-06-28,5541.5498046875,2024-10-22,5494.35009765625,-47.19970703125,-0.8517419980837215,Loss,116,8.418440062475595,74.4134819474264,2759632
COSMOFIRST,2020-07-17,247.06333923339844,2020-08-31,238.83404541015625,-8.229293823242188,-3.3308437620799936,Loss,45,4.509565161260926,90.10907795123404,3958827
CONTROLPR,2022-01-14,366.68017578125,2023-03-06,512.1594848632812,145.47930908203125,39.67471346714411,Profit,416,6.870216164577476,66.61044834908117,592105
CONCOR,2022-03-25,654.3635864257812,2023-01-24,652.4763793945312,-1.88720703125,-0.28840343050843265,Loss,305,3.6240663542325477,58.805985057910405,17889457
CUMMINSIND,2024-02-09,2571.51318359375,2024-05-13,3493.848876953125,922.335693359375,35.867430089173766,Profit,94,3.6854331235916167,93.03864776862578,8709797
CSBBANK,2023-07-14,291.79998779296875,2023-12-04,401.1499938964844,109.35000610351562,37.474301123377415,Profit,143,3.411815966604466,70.40357424988206,4409800
COUNCODOS,2020-11-06,3.8499999046325684,2020-11-23,2.6500000953674316,-1.1999998092651367,-31.16882698675445,Loss,17,5.944052035576004,90.4761884938743,733817
CUPID,2023-07-21,14.911304473876953,2023-09-11,21.206857681274414,6.295553207397461,42.220003075026824,Profit,52,7.735069840045214,59.99413207037861,34488820
CREDITACC,2023-05-19,1210.501220703125,2023-11-03,1655.9193115234375,445.4180908203125,36.796170313780394,Profit,168,6.767318297175017,76.02153956732067,5513103
CSLFINANCE,2023-11-10,373.43182373046875,2024-02-02,507.57098388671875,134.13916015625,35.92065582848327,Profit,84,7.848066837676909,62.64075288361237,1547593
CUMMINSIND,2021-08-13,934.2460327148438,2022-05-12,924.83740234375,-9.40863037109375,-1.0070827214275657,Loss,272,3.435024630275932,71.86747778980497,18134091
CYBERTECH,2022-07-15,155.00692749023438,2023-03-15,107.07416534423828,-47.932762145996094,-30.922980619053885,Loss,243,3.8979672421145737,41.13847258748689,904904
CUPID,2022-11-18,12.895421981811523,2023-08-30,17.621097564697266,4.725675582885742,36.646149226842816,Profit,285,4.398611563328527,73.56528067706897,15130520
CONCOR,2021-05-28,625.862060546875,2023-01-25,622.986083984375,-2.8759765625,-0.45952243214535393,Loss,607,5.691966215256763,65.6567722254137,62224550
COSMOFIRST,2022-04-08,1361.9310302734375,2022-06-20,904.697265625,-457.2337646484375,-33.57246104868011,Loss,73,3.3484021765365752,75.3849854444468,1784964
CUPID,2022-04-22,15.216053009033203,2022-06-13,10.477859497070312,-4.738193511962891,-31.13943878317197,Loss,52,8.88211033395929,78.76022359808776,54220280
CUMMINSIND,2023-02-10,1559.095947265625,2024-01-24,2144.58251953125,585.486572265625,37.552953254253765,Profit,348,3.107210903376495,68.79632077857019,6822576
DATAPATTNS,2024-02-23,2357.3408203125,2024-03-13,2178.80517578125,-178.53564453125,-7.573603400614026,Loss,19,6.547064583116645,71.39367761208649,5780579
DBL,2023-11-10,361.1494445800781,2024-02-19,494.55914306640625,133.40969848632812,36.940302827115936,Profit,101,3.063840028070994,60.19315970878136,17969817
DBOL,2024-09-27,159.75,2024-12-30,111.80000305175781,-47.94999694824219,-30.015647541935643,Loss,94,6.6151966557794335,56.72160654222871,5017512
CYIENT,2023-04-21,1119.4356689453125,2023-08-04,1525.196533203125,405.7608642578125,36.246912217841356,Profit,105,4.619095365686616,88.58195043007485,7688669
CUB,2024-06-21,162.03663635253906,2025-01-13,162.07000732421875,0.0333709716796875,0.020594707734544748,Profit,206,3.1896284943800786,71.08903688487977,57888735
DBL,2024-06-14,498.90130615234375,2024-10-07,485.79998779296875,-13.101318359375,-2.626034086864948,Loss,115,4.461236806280172,59.68618708916212,11600792
DCMSRIND,2023-07-21,112.85311889648438,2023-11-23,155.81649780273438,42.96337890625,38.07017415766647,Profit,125,6.918118982467964,88.58603703895295,12144367
DCAL,2023-02-17,102.94999694824219,2023-04-26,144.39999389648438,41.44999694824219,40.26226146376774,Profit,68,12.718429181326979,47.364214429405294,15889265
DAMODARIND,2024-01-05,57.29999923706055,2024-11-13,39.119998931884766,-18.18000030517578,-31.727749646141888,Loss,313,6.0052918886376165,63.621530274755266,1187012
DBSTOCKBRO,2024-05-03,67.25,2024-05-31,46.650001525878906,-20.599998474121094,-30.631967991258136,Loss,28,5.271014632516431,69.20502033281396,646786
DCW,2023-08-04,49.03010940551758,2024-01-31,69.0,19.969890594482422,40.72985118045671,Profit,180,5.2427920784310444,57.11423163020758,33809576
DBREALTY,2023-08-04,85.80000305175781,2023-08-16,120.80000305175781,35.0,40.79253934162062,Profit,12,3.8319987751862725,47.349823131031854,13353027
DCBBANK,2020-08-28,91.49923706054688,2020-12-21,104.95072937011719,13.451492309570312,14.701207071999068,Profit,115,6.036632760621135,80.99998595255576,53446128
DELHIVERY,2024-02-02,473.1499938964844,2024-11-13,330.29998779296875,-142.85000610351562,-30.191272946474623,Loss,285,4.834400075686864,60.59926409481373,36629438
DEEPAKFERT,2023-06-09,542.4353637695312,2024-02-05,536.4617309570312,-5.9736328125,-1.1012616823113497,Loss,241,5.230136798692371,40.204322978353005,11240250
DCBBANK,2024-01-05,156.30970764160156,2025-01-13,109.26000213623047,-47.049705505371094,-30.100309325157294,Loss,374,3.15064477702256,73.91930048698671,62157454
DEVIT,2023-12-15,159.06503295898438,2024-03-12,106.29252624511719,-52.77250671386719,-33.176686121502776,Loss,88,8.382371757525926,61.433689663031984,1270938
DCMNVL,2023-08-25,167.8000030517578,2024-03-05,229.35000610351562,61.55000305175781,36.68057326123693,Profit,193,3.2803863415658383,61.042657071900145,562437
DEEPAKFERT,2022-01-14,514.4100952148438,2022-02-14,506.2041931152344,-8.205902099609375,-1.595206271405336,Loss,31,5.097672960105769,73.6413042460214,8019880
DELTACORP,2022-03-25,313.7286682128906,2022-05-12,216.9593505859375,-96.76931762695312,-30.844907536880626,Loss,48,4.076186293316755,62.648161879762036,67540184
DGCONTENT,2021-06-11,11.550000190734863,2021-06-30,16.25,4.699999809265137,40.69263836926484,Profit,19,5.399314903176696,65.26316397077942,1551000
DELHIVERY,2023-02-24,350.1499938964844,2024-02-02,473.1499938964844,123.0,35.12780298273053,Profit,343,5.562605247508754,49.84852154913968,32045747
DEN,2023-07-28,42.150001525878906,2023-11-15,58.900001525878906,16.75,39.739025844912426,Profit,110,3.037693638507285,78.8235364867748,22403830
DHAMPURSUG,2024-08-30,224.5500030517578,2025-01-06,155.52000427246094,-69.02999877929688,-30.741482004516275,Loss,129,3.324465104180934,50.384513863924646,8656998
DEVYANI,2023-09-08,222.4499969482422,2024-02-07,154.8000030517578,-67.64999389648438,-30.411326061840594,Loss,152,4.687702334181979,71.2637045179234,35734651
DHAMPURSUG,2023-09-08,281.95001220703125,2024-08-06,195.82000732421875,-86.1300048828125,-30.547969907363814,Loss,333,3.344061569158885,58.63429329200851,5378670
DESTINY,2022-05-27,9.65858268737793,2022-06-21,9.464858055114746,-0.1937246322631836,-2.0057252552835525,Loss,25,4.50001627957456,65.72581107396266,552842
DHAMPURSUG,2023-06-09,278.0,2024-10-23,193.74000549316406,-84.25999450683594,-30.309350542027314,Loss,502,3.076781557423115,77.71859862537045,5036675
DEEPAKNTR,2021-04-30,1842.4599609375,2021-10-04,2565.697021484375,723.237060546875,39.25388208592984,Profit,157,3.1046213360995276,84.73961643221689,13233183
DIXON,2023-05-26,3657.62744140625,2023-08-22,4990.12548828125,1332.498046875,36.43066627810223,Profit,88,5.328959018245516,83.31772804901667,8242737
DIGISPICE,2023-08-04,29.200000762939453,2023-08-21,41.04999923706055,11.849998474121094,40.58218549487531,Profit,17,9.369918116672586,85.86957272900418,4304670
DISHTV,2022-11-25,21.350000381469727,2023-02-13,14.0,-7.350000381469727,-34.42623067983175,Loss,80,4.022578018266545,73.28605333127237,209925500
DHANBANK,2023-07-07,18.950000762939453,2023-09-15,29.25,10.299999237060547,54.35355579090147,Profit,70,3.9432100454428234,81.69013308854808,24182333
DHANUKA,2020-06-12,624.96435546875,2020-07-22,858.2875366210938,233.32318115234375,37.33383817983369,Profit,40,5.154038575919789,69.50762809931238,1516447
DISHTV,2020-12-11,13.649999618530273,2021-03-25,9.25,-4.399999618530273,-32.234430340621735,Loss,104,5.260751358213981,55.913976803907346,191095833
